Sentence,Word,category,hierarchical,non-hierarchical,non-hierarchical-definitor
101,neznatni,,,,
101,.,,,,
102,strug,A.1_Surface_landform,DEFINIENDUM,,
102,–,,,,
102,pojas,,,DEFINED_AS,
102,blagih,,,DEFINED_AS,
102,oblika,,,DEFINED_AS,
102,i,,,,
102,prohodan,,,HAS_ATTRIBUTE,
102,",",,,HAS_ATTRIBUTE,
102,izdužen,,,HAS_ATTRIBUTE,
102,u,,,HAS_ATTRIBUTE,
102,smjeru,,,HAS_ATTRIBUTE,
102,pružanja,,,HAS_ATTRIBUTE,
102,slojeva,,,HAS_ATTRIBUTE,
102,;,,,,
102,uvjetovan,,,HAS_CAUSE,
102,manje,,,HAS_CAUSE,
102,otpornim,,,HAS_CAUSE,
102,vapnencima,,,HAS_CAUSE,
102,(,,,HAS_CAUSE,
102,npr,,,HAS_CAUSE,
102,.,,,HAS_CAUSE,
102,pločasti,,,HAS_CAUSE,
102,),,,HAS_CAUSE,
102,ili,,,HAS_CAUSE,
102,drugim,,,HAS_CAUSE,
102,stijenama,,,HAS_CAUSE,
102,koje,,,HAS_CAUSE,
102,se,,,HAS_CAUSE,
102,lakše,,,HAS_CAUSE,
102,troše,,,HAS_CAUSE,
102,.,,,,
103,sufozija,B.2_Loss,DEFINIENDUM,,
103,–,,,,
103,erozija,B.2_Loss,GENUS,,
103,klastične,,,HAS_LOCATION,
103,podloge,,,HAS_LOCATION,
103,vodom,,,HAS_CAUSE,
103,koja,,,HAS_CAUSE,
103,pritječe,,,HAS_CAUSE,
103,kroz,,,HAS_CAUSE,
103,krški,C._Geome,,HAS_CAUSE,
103,pokrov,C._Geome,,HAS_CAUSE,
103,ili,,,,
103,erozija,,,,
103,rahlog,,,HAS_LOCATION,
103,pokrova,,,HAS_LOCATION,
103,vodom,,,HAS_CAUSE,
103,koja,,,HAS_CAUSE,
103,protječe,,,HAS_CAUSE,
103,šupljinama,A.2_Underground_landform,,HAS_CAUSE,
103,pokrivenog,A.2_Underground_landform,,HAS_CAUSE,
103,krša,A.2_Underground_landform,,HAS_CAUSE,
103,.,,,,
103,U,,,HAS_LOCATION,
103,“,,,HAS_LOCATION,
103,kriokršu,C._Geome,,HAS_LOCATION,
103,”,,,HAS_LOCATION,
103,(,,,,
103,v,,,,
103,.,,,,
103,),,,,
103,to,,,,
103,se,,,,
103,vrši,,,,
103,odmržnjavanjem,,,HAS_CAUSE,
103,i,,,HAS_CAUSE,
103,otjecanjem,,,HAS_CAUSE,
103,iznad,,,HAS_CAUSE,
103,sloja,,,HAS_CAUSE,
103,permafrosta,,,HAS_CAUSE,
103,ili,,,HAS_CAUSE,
103,mrzlote,,,HAS_CAUSE,
103,.,,,,
103,Duž,,,,
103,kontaktne,,,,
103,plohe,,,,
103,erodira,,,,
103,se,,,,
103,i,,,,
103,evakuira,,,,
103,podloga,,,,
103,",",,,,
103,te,,,,
103,dolazi,,,HAS_RESULT,
103,do,,,HAS_RESULT,
103,urušavanja,,,HAS_RESULT,
103,pokrova,,,HAS_RESULT,
103,.,,,,
103,U,,,,
103,hidrologiji,,,,
103,s,,,,
103,.,,,,
103,znači,,,,
103,kaptiranje,,,,
103,površinske,,,,
103,tekućice,,,,
103,od,,,,
103,strane,,,,
103,podzemnog,,,,
103,toka,,,,
103,.,,,,
104,suha,A.1_Surface_landform,DEFINIENDUM,,
104,dolina,A.1_Surface_landform,DEFINIENDUM,,
104,–,,,,
104,dolina,A.1_Surface_landform,GENUS,,
104,kojom,,,HAS_ATTRIBUTE,
104,ne,,,HAS_ATTRIBUTE,
104,protječe,,,HAS_ATTRIBUTE,
104,tekućica,D.1_Abiotic,,HAS_ATTRIBUTE,
104,;,,,,
104,češće,,,,
104,su,,,,
104,u,,,HAS_LOCATION,
104,fluviokršu,C._Geome,,HAS_LOCATION,
104,",",,,,
104,a,,,,
104,rijetke,,,,
104,u,,,HAS_LOCATION,
104,kršu,C._Geome,,HAS_LOCATION,
104,.,,,,
104,Mnoge,,,,
104,“,,,,
104,pseudodoline,,,,
104,”,,,,
104,(,,,,
104,v,,,,
104,.,,,,
104,),,,,
104,",",,,,
104,udoline,,,,
104,(,,,,
104,v,,,,
104,.,,,,
104,),,,,
104,i,,,,
104,drage,,,,
104,(,,,,
104,v,,,,
104,.,,,,
104,),,,,
104,su,,,,
104,naslijeđe,,,HAS_CAUSE,
104,diferenciranog,,,HAS_CAUSE,
104,modeliranja,,,HAS_CAUSE,
104,tokom,,,OCCURS_IN_TIME,
104,vlažnog,,,OCCURS_IN_TIME,
104,i,,,OCCURS_IN_TIME,
104,hladnog,,,OCCURS_IN_TIME,
104,pleistocena,,,OCCURS_IN_TIME,
104,",",,,,
104,a,,,,
104,važni,,,,
104,su,,,,
104,i,,,,
104,procesi,,,,
104,plošne,,,,
104,korozije,,,,
104,(,,,,
104,v,,,,
104,.,,,,
104,korozija,,,,
104,),,,,
104,i,,,,
104,povezana,,,,
104,evolucija,,,,
104,površja,,,,
104,u,,,,
104,šumovitom,,,,
104,i,,,,
104,pokrivenom,,,,
104,kršu,,,,
104,(,,,,
104,v,,,,
104,.,,,,
104,),,,,
104,.,,,,
104,Aktivne,,,,
104,i,,,,
104,suhe,,,,
104,doline,,,,
104,imaju,,,,
104,u,,,,
104,kršu,,,,
104,kanjonski,,,,
104,izgled,,,,
104,.,,,,
104,Sljedbenici,,,,
104,teorije,,,,
104,o,,,,
104,sekundarnoj,,,,
104,(,,,,
104,poslije,,,,
104,faze,,,,
104,fluvijalnog,,,,
104,modeliranja,,,,
104,),,,,
104,prirodi,,,,
104,krša,,,,
104,bezuspješno,,,,
104,su,,,,
104,pretpostavljenim,,,,
104,suhim,,,,
104,dolinama,,,,
104,pokušavali,,,,
104,obnoviti,,,,
104,prvobitne,,,,
104,dolinske,,,,
104,sustave,,,,
104,.,,,,
105,škrape,A.1_Surface_landform,DEFINIENDUM,,
105,–,,,,
105,mikrokrški,C._Geome,GENUS,,
105,oblici,C._Geome,GENUS,,
105,kojima,,,,
105,je,,,,
105,najedena,,,,
105,površina,,,,
105,karbonatnih,,,,
105,stijena,,,,
105,.,,,,
105,Škrape,,,,
105,su,,,,
105,raznovrsnih,,,,
105,oblika,,,,
105,",",,,,
105,koji,,,,
105,ovise,,,,
105,o,,,,
105,sastavu,,,,
105,",",,,,
105,građi,,,,
105,i,,,,
105,površini,,,,
105,karbonatnih,,,,
105,stijena,,,,
105,i,,,,
105,uvjetima,,,,
105,korodiranja,,,,
105,.,,,,
105,Razlikuju,,,,
105,se,,,,
105,prema,,,,
105,tome,,,,
105,da,,,,
105,li,,,,
105,su,,,,
105,nastajale,,,,
105,na,,,HAS_LOCATION,
105,ogoljeloj,,,HAS_LOCATION,
105,plohi,,,HAS_LOCATION,
105,ili,,,,
105,pod,,,HAS_LOCATION,
105,pokrovom,,,HAS_LOCATION,
105,tla,,,HAS_LOCATION,
105,(,,,,
105,subkutana,B.2_Loss,,HAS_CAUSE,
105,korozija,B.2_Loss,,HAS_CAUSE,
105,",",,,,
105,v,,,,
105,.,,,,
105,),,,,
105,.,,,,
105,Pod,,,,
105,pokrovom,,,,
105,tla,,,,
105,korozija,,,,
105,se,,,,
105,vrši,,,,
105,plošno,,,,
105,",",,,,
105,tj,,,,
105,.,,,,
105,dodirom,,,,
105,tla,,,,
105,i,,,,
105,stijene,,,,
105,",",,,,
105,te,,,,
105,su,,,,
105,škraparski,,,,
105,oblici,,,,
105,uobljeni,,,,
105,;,,,,
105,u,,,,
105,pukotini,,,,
105,koja,,,,
105,je,,,,
105,ispunjena,,,,
105,tlom,,,,
105,nastaju,,,,
105,cjevaste,A.1_Surface_landform,SPECIES,,
105,grižine,A.1_Surface_landform,SPECIES,,
105,",",,,,
105,prozori,A.1_Surface_landform,SPECIES,,
105,i,,,,
105,mosne,A.1_Surface_landform,SPECIES,,
105,škrape,A.1_Surface_landform,SPECIES,,
105,.,,,,
105,Veoma,,,,
105,izrazite,,,,
105,cjevaste,,,,
105,grižine,,,,
105,dubi,,,,
105,kao,,,,
105,svoje,,,,
105,stanište,,,,
105,prstac,,,,
105,(,,,,
105,Lithodomus,,,,
105,litho,,,,
105,phagus,,,,
105,),,,,
105,",",,,,
105,te,,,,
105,na,,,,
105,obali,,,,
105,mora,,,,
105,nalazimo,,,,
105,blokove,,,,
105,vapnenca,,,,
105,koji,,,,
105,su,,,,
105,kavernozno,,,,
105,izbušeni,,,,
105,i,,,,
105,malom,,,,
105,težinom,,,,
105,podsjećaju,,,,
105,na,,,,
105,plovućac,,,,
105,.,,,,
106,tlom,,,,
106,obuhvaćeni,,,,
106,blokovi,,,,
106,karbonatnih,,,,
106,stijena,,,,
106,se,,,,
106,različito,,,,
106,i,,,,
106,slikovito,,,,
106,modeliraju,,,,
106,–,,,,
106,skulpturne,,,,
106,škrape,,,,
106,",",,,,
106,ili,,,,
106,prstenasto,,,,
106,probijaju,,,,
106,–,,,,
106,prstenaste,,,,
106,grižine,,,,
106,(,,,,
106,v,,,,
106,.,,,,
106,ogoljeni,,,,
106,krš,,,,
106,),,,,
106,.,,,,
106,Različite,,,,
106,stropne,A.2_Underground_landform,DEFINIENDUM,,
106,škrape,A.1_Surface_landform,DEFINIENDUM,,
106,(,,,,
106,v,,,,
106,.,,,,
106,spilja,,,,
106,),,,,
106,",",,,,
106,osobito,,,,
106,u,,,HAS_FORM,
106,obliku,,,HAS_FORM,
106,izvrnutog,,,HAS_FORM,
106,lonca,,,HAS_FORM,
106,",",,,,
106,vjerojatno,,,,
106,su,,,,
106,izmodelirane,,,HAS_CAUSE,
106,kontaktnom,,,HAS_CAUSE,
106,korozijom,,,HAS_CAUSE,
106,u,,,,
106,doba,,,,
106,kad,,,,
106,su,,,,
106,podzemne,,,,
106,šupljine,,,,
106,bile,,,,
106,ispunjene,,,,
106,nanosima,,,,
106,.,,,,
107,škrape,,,,
107,na,,,,
107,plohama,,,,
107,golih,,,,
107,vapnenaca,,,,
107,mnogo,,,,
107,su,,,,
107,razno,,,,
107,likije,,,,
107,i,,,,
107,hrapavije,,,,
107,;,,,,
107,i,,,,
107,ogolićene,,,,
107,subkutane,,,,
107,škrape,,,,
107,brzo,,,,
107,posta,,,,
107,ju,,,,
107,hrapave,,,,
107,.,,,,
107,Na,,,,
107,plohama,,,,
107,kompaktnih,,,,
107,vapnenaca,,,,
107,često,,,,
107,su,,,,
107,srećemo,,,,
107,pravilne,,,,
107,žljebove,,,,
107,koje,,,,
107,udubljuje,,,,
107,mlaz,,,,
107,vode,,,,
107,;,,,,
107,osobito,,,,
107,su,,,,
107,izraziti,,,,
107,kada,,,,
107,voda,,,,
107,pritječe,,,,
107,iz,,,,
107,humusnog,,,,
107,tla,,,,
107,koje,,,,
107,pojačava,,,,
107,njenu,,,,
107,agresivnost,,,,
107,.,,,,
107,Na,,,,
107,blaže,,,,
107,nagnutim,,,,
107,plohama,,,,
107,nastaju,,,,
107,vijugavi,,,,
107,meandarski,,,,
107,žljebovi,,,,
107,;,,,,
107,između,,,,
107,žljebova,,,,
107,često,,,,
107,zaostaju,,,,
107,oštri,,,,
107,bridovi,,,,
107,.,,,,
108,griža,A.1_Surface_landform,DEFINIENDUM,,
108,(,,,,
108,v,,,,
108,.,,,,
108,),,,,
108,ili,,,,
108,škrapar,A.1_Surface_landform,DEFINIENDUM,,
108,je,,,,
108,nepravilno,,,DEFINED_AS,
108,i,,,DEFINED_AS,
108,jako,,,DEFINED_AS,
108,najedena,,,DEFINED_AS,
108,površina,,,DEFINED_AS,
108,vapnenca,D.1_Abiotic,,DEFINED_AS,
108,(,,,,
108,v,,,,
108,.,,,,
108,ljut,,,,
108,),,,,
108,",",,,,
108,pri,,,,
108,čemu,,,,
108,vjerojatno,,,,
108,znatan,,,,
108,udio,,,,
108,ima,,,,
108,struktura,,,,
108,stijena,,,,
108,.,,,,
108,Pukotinske,,,,
108,škrape,,,,
108,su,,,,
108,razvijene,,,,
108,duž,,,HAS_LOCATION,
108,dijaklaza,,,HAS_LOCATION,
108,i,,,HAS_LOCATION,
108,dijastroma,,,HAS_LOCATION,
108,",",,,,
108,koje,,,,
108,se,,,,
108,mogu,,,,
108,ukrštati,,,,
108,u,,,,
108,mrežaste,,,,
108,škrape,,,,
108,.,,,,
109,i,,,,
109,kamenice,A.1_Surface_landform,DEFINIENDUM,,
109,(,,,,
109,v,,,,
109,.,,,,
109,),,,,
109,spadaju,,,,
109,u,,,,
109,grupu,,,,
109,škrapa,A.1_Surface_landform,GENUS,,
109,.,,,,
109,Kad,,,,
109,se,,,,
109,kamenice,,,,
109,rubnom,,,,
109,korozijom,,,,
109,otvore,,,,
109,",",,,,
109,ostaju,,,,
109,tragovi,,,,
109,njihova,,,,
109,ravna,,,,
109,dna,,,,
109,",",,,,
109,u,,,,
109,obliku,,,,
109,stopala,,,,
109,(,,,,
109,v,,,,
109,.,,,,
109,),,,,
109,.,,,,
110,škrapama,A.1_Surface_landform,GENUS,,
110,obiluje,,,,
110,i,,,,
110,obalski,,,HAS_LOCATION,
110,pojas,,,HAS_LOCATION,
110,.,,,,
110,Tu,,,,
110,su,,,,
110,specifične,,,,
110,rupičaste,A.1_Surface_landform,DEFINIENDUM,,
110,škrape,A.1_Surface_landform,DEFINIENDUM,,
110,",",,,,
110,kod,,,,
110,kojih,,,,
110,se,,,,
110,žlijeb,,,HAS_FORM,
110,na,,,HAS_FORM,
110,donjoj,,,HAS_FORM,
110,strani,,,HAS_FORM,
110,završava,,,HAS_FORM,
110,malim,,,HAS_FORM,
110,udubljenjem,,,HAS_FORM,
110,u,,,,
110,kojem,,,,
110,se,,,,
110,zadrži,,,,
110,voda,,,,
110,.,,,,
110,Različiti,,,,
110,saksofiti,,,,
110,u,,,,
110,obalskom,,,,
110,pojasu,,,,
110,",",,,,
110,a,,,,
110,drugdje,,,,
110,lišaji,,,,
110,i,,,,
110,mahovine,,,,
110,",",,,,
110,svojim,,,,
110,biotskim,,,,
110,procesima,,,,
110,pridonose,,,,
110,hrapavosti,,,,
110,karbonatnih,,,,
110,stijena,,,,
110,.,,,,
110,Pseudoškrapa,,,,
110,je,,,,
110,škrapi,,,,
110,sličan,,,,
110,oblik,,,,
110,u,,,,
110,nekarbonatnim,,,,
110,stijenama,,,,
110,.,,,,
111,škrapar,A.1_Surface_landform,DEFINIENDUM,,
111,–,,,,
111,stjenoviti,,GENUS,DEFINED_AS,
111,prostor,,GENUS,DEFINED_AS,
111,jako,,,DEFINED_AS,
111,nagrižen,,,DEFINED_AS,
111,škrapama,,,DEFINED_AS,
111,;,,,,
111,nazivamo,,,,
111,ga,,,,
111,:,,,,
111,griža,A.1_Surface_landform,DEFINIENDUM,,
111,(,,,,
111,v,,,,
111,.,,,,
111,),,,,
111,",",,,,
111,ljut,A.1_Surface_landform,DEFINIENDUM,,
111,(,,,,
111,v,,,,
111,.,,,,
111,),,,,
111,",",,,,
111,kamenjara,,DEFINIENDUM,,
111,(,,,,
111,v,,,,
111,.,,,,
111,),,,,
111,.,,,,
112,škrip,A.1_Surface_landform,DEFINIENDUM,,
112,–,,,,
112,udubina,,GENUS,,
112,u,,GENUS,,
112,karbonatnim,D.1_Abiotic,GENUS,,
112,stijenama,D.1_Abiotic,GENUS,,
112,",",,,,
112,osobito,,,,
112,u,,,,
112,čistim,,,,
112,vapnencima,,,,
112,;,,,,
112,čini,,,,
112,prijelaz,,,DEFINED_AS,
112,između,,,DEFINED_AS,
112,škrapa,,,DEFINED_AS,
112,(,,,DEFINED_AS,
112,v,,,DEFINED_AS,
112,.,,,DEFINED_AS,
112,),,,DEFINED_AS,
112,i,,,DEFINED_AS,
112,japaga,,,DEFINED_AS,
112,(,,,,
112,v,,,,
112,.,,,,
112,),,,,
112,.,,,,
112,Duboka,,,HAS_SIZE,
112,je,,,HAS_SIZE,
112,do,,,HAS_SIZE,
112,4,,,HAS_SIZE,
112,m,,,HAS_SIZE,
112,",",,,,
112,široka,,,HAS_SIZE,
112,do,,,HAS_SIZE,
112,1,,,HAS_SIZE,
112,m,,,HAS_SIZE,
112,",",,,,
112,obično,,,,
112,izdužena,,,,
112,duž,,,,
112,pukotina,,,,
112,.,,,,
112,Škrip,,,,
112,je,,,,
112,često,,,,
112,u,,,,
112,dubljem,,,,
112,dijelu,,,,
112,prostraniji,,,,
112,",",,,,
112,što,,,,
112,je,,,,
112,posljedica,,,,
112,zadržavanja,,,,
112,snijega,,,,
112,u,,,,
112,višim,,,,
112,krajevima,,,,
112,ili,,,,
112,ranije,,,,
112,ispunjenosti,,,,
112,tlom,,,,
112,.,,,,
112,Š,,,,
112,.,,,,
112,je,,,,
112,nepopularan,,,,
112,kod,,,,
112,stanovništva,,,,
112,",",,,,
112,jer,,,,
112,u,,,,
112,njega,,,,
112,upadaju,,,,
112,sitna,,,,
112,stoka,,,,
112,i,,,,
112,neoprezna,,,,
112,djeca,,,,
112,.,,,,
113,udolina,A.1_Surface_landform,DEFINIENDUM,,
113,–,,,,
113,izduženo,A.1_Surface_landform,GENUS,,
113,udubljenje,A.1_Surface_landform,GENUS,,
113,(,,,,
113,v,,,,
113,.,,,,
113,draga,,,,
113,),,,,
113,",",,,,
113,uvjetovano,,,HAS_CAUSE,
113,diferenciranim,B.4_Transformation,,HAS_CAUSE,
113,modeliranjem,B.4_Transformation,,HAS_CAUSE,
113,",",,,,
113,zbog,,,,
113,razlika,,,,
113,u,,,,
113,sastavu,,,,
113,i,,,,
113,građi,,,,
113,.,,,,
114,﻿cenota,A.1_Surface_landform,DEFINIENDUM,,
114,:,,,,
114,Prirodni,,,HAS_CAUSE,
114,površinski,,,HAS_LOCATION,
114,otvor,,GENUS,,
114,strmih,,,HAS_FORM,
114,stijenki,,,HAS_FORM,
114,.,,,,
114,Obično,,,,
114,je,,,HAS_ATTRIBUTE,
114,ispunjen,,,HAS_ATTRIBUTE,frame_CONTAINS
114,vodom,D.1_Abiotic,,HAS_ATTRIBUTE,
114,",",,,,
114,a,,,,
114,uglavnom,,,,
114,je,,,,
114,nastao,,,HAS_CAUSE,frame_CAUSE
114,kolapsom,B.1_Movement,,HAS_CAUSE,
114,svoda,A.2_Underground_landform,,HAS_CAUSE,
114,špilje,A.2_Underground_landform,,HAS_CAUSE,
114,.,,,,
114,Izraz,,,,
114,se,,,,
114,pretežito,,,,
114,koristi,,,,
114,za,,,,
114,oblike,,,,
114,na,,,HAS_POSITION,frame_POSITION
114,poluotoku,D.3.1_Geolocation,,HAS_POSITION,
114,Yucatanu,D.3.1_Geolocation,,HAS_POSITION,
114,u,D.3.1_Geolocation,,HAS_POSITION,
114,Meksiku,D.3.1_Geolocation,,HAS_POSITION,
114,.,,,,
115,komora,A.2_Underground_landform,DEFINIENDUM,,
115,:,,,,
115,Dvorana,,GENUS,,
115,u,,,HAS_LOCATION,frame_LOCATION
115,špilji,A.2_Underground_landform,,HAS_LOCATION,
115,.,,,,
116,provalija,A.1_Surface_landform,DEFINIENDUM,,
116,:,,,,
116,Provalija,,GENUS,,
116,ili,,,,
116,pukotina,,GENUS,,
116,koja,,,,
116,se,,,HAS_SIZE,
116,od,,,HAS_SIZE,
116,površine,,,HAS_SIZE,
116,proteže,,,HAS_SIZE,
116,duboko,,,HAS_SIZE,
116,u,,,HAS_SIZE,
116,unutrašnjost,,,HAS_SIZE,
116,Zemlje,,,HAS_SIZE,
116,.,,,,
117,dimnjak,A.2_Underground_landform,DEFINIENDUM,,
117,:,,,,
117,Kod,,,HAS_LOCATION,
117,špilja,,,HAS_LOCATION,
117,",",,,,
117,zaobljeni,,,HAS_FORM,
117,vertikalni,,,HAS_FORM,
117,kanal,,GENUS,,
117,ili,,GENUS,,
117,otvor,,GENUS,,
117,koji,,,,
117,je,,,,
117,dovoljno,,,HAS_SIZE,
117,uzak,,,HAS_SIZE,
117,da,,,HAS_SIZE,
117,se,,,HAS_SIZE,
117,njime,,,HAS_SIZE,
117,može,,,HAS_SIZE,
117,penjati,,,HAS_SIZE,
117,kao,,,HAS_SIZE,
117,u,,,HAS_SIZE,
117,dimnjaku,,,HAS_SIZE,
117,.,,,,
118,potporna,A.2_Underground_landform,DEFINIENDUM,,
118,stijena,A.2_Underground_landform,DEFINIENDUM,,
118,:,,,,
118,Stijena,D.1_Abiotic,GENUS,,
118,koja,,,,
118,je,,,,
118,poput,,,,
118,klina,,,,
118,uglavljena,,,HAS_LOCATION,
118,između,,,HAS_LOCATION,
118,dviju,,,HAS_LOCATION,
118,čvrstih,,,HAS_LOCATION,
118,površina,,,HAS_LOCATION,
118,špiljskog,,,HAS_LOCATION,
118,kanala,,,HAS_LOCATION,
118,i,,,,
118,koristi,,,HAS_FUNCTION,
118,se,,,HAS_FUNCTION,
118,kao,,,HAS_FUNCTION,
118,pomoć,,,HAS_FUNCTION,
118,kod,,,HAS_FUNCTION,
118,penjanja,,,HAS_FUNCTION,
118,.,,,HAS_FUNCTION,
119,prigušnica,A.2_Underground_landform,DEFINIENDUM,,
119,:,,,,
119,Špiljski,A.2_Underground_landform,GENUS,,
119,kanal,A.2_Underground_landform,GENUS,,
119,koji,,,HAS_ATTRIBUTE,
119,je,,,HAS_ATTRIBUTE,
119,blokiran,,,HAS_ATTRIBUTE,frame_ATTRIBUTE
119,kršjem,D.1_Abiotic,,HAS_ATTRIBUTE,
119,ili,,,HAS_ATTRIBUTE,
119,lokalnim,,,HAS_ATTRIBUTE,
119,urušavanjem,B.1_Movement,,HAS_ATTRIBUTE,
119,zidova,A.2_Underground_landform,,HAS_ATTRIBUTE,
119,i,,,HAS_ATTRIBUTE,
119,svoda,A.2_Underground_landform,,HAS_ATTRIBUTE,
119,.,,,,
120,tobogan,A.2_Underground_landform,DEFINIENDUM,,
120,:,,,,
120,Kosi,,,HAS_FORM,
120,kanal,,GENUS,,
120,ili,,GENUS,,
120,prolaz,,GENUS,,
120,u,,,HAS_LOCATION,frame_LOCATION
120,špilji,A.2_Underground_landform,,HAS_LOCATION,
120,.,,,,
121,špilja,A.2_Underground_landform,DEFINIENDUM,,
121,podnožja,A.2_Underground_landform,DEFINIENDUM,,
121,litice,A.2_Underground_landform,DEFINIENDUM,,
121,:,,,,
121,Špilja,A.2_Underground_landform,GENUS,,
121,formirana,,,HAS_CAUSE,frame_CAUSE
121,otapanjem,B.2_Loss,,HAS_CAUSE,
121,u,,,HAS_LOCATION,frame_LOCATION
121,podnožju,,,HAS_LOCATION,frame_LOCATION
121,krške,A.1_Surface_landform,,HAS_LOCATION,
121,litice,A.1_Surface_landform,,HAS_LOCATION,
121,.,,,,
122,greda,A.1_Surface_landform,DEFINIENDUM,,
122,:,,,,
122,Izraz,,,,
122,koji,,,,
122,se,,,,
122,koristi,,,,
122,u,,,HAS_POSITION,frame_POSITION
122,Engleskoj,D.3.1_Geolocation,,HAS_POSITION,
122,za,,,,
122,ploču,,GENUS,,
122,vapnenca,D.1_Abiotic,GENUS,,
122,",",,,,
122,paralelne,,,HAS_FORM,
122,slojevitosti,,,HAS_FORM,
122,",",,,,
122,unutar,,,HAS_LOCATION,frame_LOCATION
122,karstificiranog,,,HAS_LOCATION,
122,vapnenačkog,,,HAS_LOCATION,
122,platoa,,,HAS_LOCATION,
122,koja,,,HAS_ATTRIBUTE,
122,je,,,HAS_ATTRIBUTE,
122,odvojena,,,HAS_ATTRIBUTE,
122,od,,,HAS_ATTRIBUTE,
122,drugih,,,HAS_ATTRIBUTE,
122,ploča,,,HAS_ATTRIBUTE,
122,dubokim,,,HAS_ATTRIBUTE,
122,pukotinama,,,HAS_ATTRIBUTE,
122,otapanja,,,HAS_ATTRIBUTE,
122,širine,,,HAS_ATTRIBUTE,
122,oko,,,HAS_ATTRIBUTE,
122,"0,5",,,HAS_ATTRIBUTE,
122,m,,,HAS_ATTRIBUTE,
122,.,,,HAS_ATTRIBUTE,
123,oblak,A.2_Underground_landform,DEFINIENDUM,,
123,:,,,,
123,Podvodna,,,HAS_LOCATION,
123,karbonatna,,,COMPOSITION_MEDIUM,
123,prevlaka,,GENUS,,
123,na,,,HAS_LOCATION,frame_LOCATION
123,izbočenoj,,,HAS_LOCATION,
123,čvrstoj,,,HAS_LOCATION,
123,stijeni,D.1_Abiotic,,HAS_LOCATION,
123,u,,,HAS_LOCATION,
123,špilji,,,HAS_LOCATION,
123,.,,,HAS_LOCATION,
124,kokpit,,DEFINIENDUM,,
124,krš,,DEFINIENDUM,,
124,:,,,,
124,1,,,,
124,Zvjezdasta,,,HAS_FORM,
124,depresija,,GENUS,,
124,s,,,HAS_FORM,
124,koničnim,,,HAS_FORM,
124,ili,,,HAS_FORM,
124,neznatno,,,HAS_FORM,
124,konkavnim,,,HAS_FORM,
124,dnom,,,HAS_FORM,
124,",",,,,
124,dok,,,,
124,su,,,,
124,okolne,,,,
124,padine,,,,
124,brda,,,,
124,strme,,,,
124,i,,,,
124,konveksne,,,,
124,.,,,,
124,Česti,,,,
124,tip,,,,
124,depresije,,,,
124,u,,,HAS_LOCATION,
124,vlažnim,,,HAS_LOCATION,
124,tropskim,,,HAS_LOCATION,
124,sredinama,,,HAS_LOCATION,
124,koničnog,C._Geome,,HAS_LOCATION,
124,krša,C._Geome,,HAS_LOCATION,
124,.,,,,
124,2,,,,
124,Tipična,,,,
124,krška,,,,
124,topografija,,,,
124,koja,,,,
124,sadrži,,,CONTAINS,
124,mnoge,,,CONTAINS,
124,zatvorene,,,CONTAINS,
124,depresije,,,CONTAINS,
124,okružene,,,,
124,koničnim,,,,
124,brdima,,,,
124,.,,,,
125,kava,A.2_Underground_landform,DEFINIENDUM,,
125,s,A.2_Underground_landform,DEFINIENDUM,,
125,vrhnjem,A.2_Underground_landform,DEFINIENDUM,,
125,:,,,,
125,Špiljska,,GENUS,,
125,dekoracija,,GENUS,,
125,nastala,,,HAS_CAUSE,frame_CAUSE
125,od,,,HAS_CAUSE,frame_CAUSE
125,izlučene,,,HAS_CAUSE,
125,soli,D.1_Abiotic,,HAS_CAUSE,
125,iz,,,HAS_CAUSE,
125,sitno,,,HAS_CAUSE,
125,zdrobljene,,,HAS_CAUSE,
125,stijene,,,HAS_CAUSE,
125,koja,,,HAS_CAUSE,
125,sadrži,,,HAS_CAUSE,
125,fluor,,,HAS_CAUSE,
125,.,,,HAS_CAUSE,
125,Boje,,,HAS_ATTRIBUTE,
125,naslaga,,,HAS_ATTRIBUTE,
125,su,,,HAS_ATTRIBUTE,
125,nalik,,,HAS_ATTRIBUTE,
125,kavi,,,HAS_ATTRIBUTE,
125,s,,,HAS_ATTRIBUTE,
125,vrhnjem,,,HAS_ATTRIBUTE,
125,.,,,,
126,kolapsna,A.1_Surface_landform,DEFINIENDUM,,
126,dolina,A.1_Surface_landform,DEFINIENDUM,,
126,:,,,,
126,Dolina,A.1_Surface_landform,GENUS,,
126,koja,,,,
126,je,,,,
126,formirana,,,HAS_CAUSE,frame_CAUSE
126,urušavanjem,B.1_Movement,,HAS_CAUSE,
126,slojeva,,,HAS_CAUSE,
126,stijena,,,HAS_CAUSE,
126,.,,,,
127,kolapsna,A.2_Underground_landform,DEFINIENDUM,,
127,doma,A.2_Underground_landform,DEFINIENDUM,,
127,:,,,,
127,Dvorana,,GENUS,,
127,u,,,HAS_LOCATION,frame_LOCATION
127,špilji,,,HAS_LOCATION,
127,formirana,,,HAS_CAUSE,
127,progresivnim,,,HAS_CAUSE,
127,urušavanjem,B.1_Movement,,HAS_CAUSE,
127,svoda,D.1_Abiotic,,HAS_CAUSE,
127,sve,,,,
127,dok,,,,
127,se,,,,
127,ne,,,,
127,postigne,,,,
127,stabilan,,,HAS_FORM,
127,oblik,,,HAS_FORM,
127,sličan,,,HAS_FORM,
127,domi,A.2_Underground_landform,,HAS_FORM,
127,.,,,,
127,Na,,,HAS_ATTRIBUTE,
